Ticker,Report Date,Fiscal Year,Fiscal Period,Adj. Open,Adj. Close,PeriodReturn,Altman Z-Score,Piotroski F-Score,Gross Profit Margin,Operating Margin,Net Profit Margin,Return on Equity,Return on Assets,Free Cash Flow to Net Income,Current Ratio,Debt Ratio,Earnings Per Share (Diluted),Sales Per Share,Equity Per Share,Free Cash Flow Per Share,Return On Invested Capital,Cash Return On Invested Capital,Dividend Payout Ratio,Net Debt / EBITDA,Net Debt / EBIT
BIIB,2020-12-31,2020,Q4,243.47,244.86,0.1425,1.51,3,0.82802,-0.17017,0.12546,0.03349,0.01454,-1.30963,1.84039,0.31746,2.32403,18.60796,69.79974,-3.05752,0.01673,-0.02191,,7.91604,-10.72332
BIIB,2021-03-31,2021,Q1,276.32,279.75,0.2378,1.55,5,0.82253,0.34853,0.15226,0.03847,0.0172,1.65107,2.12253,0.32087,2.69337,17.73535,70.3239,4.45866,0.01955,0.03228,,8.05629,5.44964
BIIB,2021-06-30,2021,Q2,345,346.27,-0.1827,1.88,4,0.83434,0.18198,0.16162,0.03999,0.01833,2.57979,2.14618,0.31137,2.99,18.5247,71.77503,7.72387,0.02092,0.05398,,3.68013,9.04661
BIIB,2021-09-30,2021,Q3,286.23,282.99,-0.1522,1.51,5,0.81583,0.27953,0.11846,0.03025,0.01383,2.25579,1.70061,0.32069,2.21534,18.77635,70.4723,5.0176,0.01574,0.0355,,9.55972,6.02419
BIIB,2021-12-31,2021,Q4,239.76,239.92,-0.1222,1.6,7,0.75854,0.21406,0.13468,0.0336,0.01542,2.08797,1.82786,0.31811,2.56585,19.21152,76.57203,5.40261,0.01759,0.03673,,5.80678,6.48186
BIIB,2022-03-31,2022,Q1,212.13,210.6,-0.0316,1.67,4,0.70223,0.25372,0.11999,0.02707,0.01287,0.34155,2.00575,0.30808,2.05966,17.22313,76.47823,0.70586,0.01455,0.00497,,4.9669,5.48514
BIIB,2022-06-30,2022,Q2,203.58,203.94,0.3092,1.87,5,0.81306,0.35108,0.40864,0.08918,0.04218,0.65798,1.94119,0.29014,7.16802,17.60095,80.7104,4.73242,0.04959,0.03263,,2.53871,2.72756
BIIB,2022-09-30,2022,Q3,265.51,267,0.0413,2.35,6,0.81284,0.32935,0.45234,0.08888,0.04565,0.53104,2.48721,0.26669,7.76129,17.19328,87.5634,4.13001,0.05343,0.02837,,1.10884,2.07872
BIIB,2023-03-31,2023,Q1,275.44,278.03,0.0245,2.02,7,0.7309,0.20977,0.15749,0.02814,0.01577,0.98967,3.23808,0.26906,2.67149,17.05679,95.54432,2.65855,0.01797,0.01779,,2.78273,3.05263
BIIB,2023-06-30,2023,Q2,284.96,284.85,,2.27,5,0.75867,0.253,0.24088,0.04091,0.02352,0.67579,3.27372,0.24982,4.07438,17.00831,100.18629,2.76869,0.02661,0.01798,,0.23637,0.33201
BIO,2004-09-30,2004,Q3,52,51.1,0.1227,2.28,,0.55172,0.10045,0.0243,0.01136,0.00576,1.89616,2.41636,0.21464,0.23762,10.05122,21.50581,0.46313,0.00747,0.01417,,2.74374,4.20403
BIO,2004-12-31,2004,Q4,57.55,57.37,-0.1509,1.79,,0.54678,0.08307,0.05558,0.02867,0.01248,1.87528,2.88057,0.31746,0.64597,11.96812,23.20355,1.24739,0.01583,0.02968,,1.66599,2.88583
BIO,2005-03-31,2005,Q1,48.51,48.71,0.2156,1.93,,0.55622,0.13399,0.11196,0.05365,0.02394,0.45139,3.08582,0.31129,1.26131,11.54699,24.09533,0.58354,0.02977,0.01344,,0.9352,1.28876
BIO,2005-06-30,2005,Q2,59.65,59.21,-0.0713,1.8,,0.55147,0.09585,0.06312,0.02925,0.0132,-0.26509,3.15408,0.31405,0.69102,11.19531,24.16003,-0.18734,0.01712,-0.00454,,2.19364,3.36505
BIO,2005-09-30,2005,Q3,55.2,54.99,0.1338,1.76,,0.55367,0.08968,0.05727,0.02499,0.01137,1.3763,3.18362,0.30491,0.60757,10.8453,24.84997,0.85476,0.01412,0.01943,,1.91283,3.00362
BIO,2006-03-31,2006,Q1,61.05,62.35,0.0415,2.15,,0.56927,0.15362,0.10118,0.0444,0.02205,-1.70937,3.82681,0.30376,1.16285,11.73414,26.74031,-2.02949,0.02666,-0.04557,,0.58023,0.73876
BIO,2006-06-30,2006,Q2,65.45,64.94,0.5956,2.14,,0.58116,0.13604,0.10155,0.04267,0.0216,1.24043,3.76546,0.28805,1.19948,12.06283,28.70483,1.51945,0.0265,0.03287,,-0.06378,-0.08361
BIO,2007-12-31,2007,Q4,105.05,103.62,-0.1416,2.12,5,0.50824,0.06698,0.02688,0.01228,0.00627,7.04272,2.4973,0.23201,0.45009,17.16278,36.27875,3.24868,0.00774,0.05448,,4.27432,7.59033
BIO,2008-03-31,2008,Q1,87.92,88.95,-0.0906,2.35,3,0.53739,0.11781,0.06276,0.02382,0.0129,-0.82549,2.70755,0.22312,0.96472,15.70615,40.26141,-0.81364,0.01545,-0.01275,,3.82378,5.64949
BIO,2008-06-30,2008,Q2,80,80.89,0.2254,2.52,6,0.54917,0.13199,0.09594,0.03784,0.02068,1.11951,2.74398,0.21695,1.57937,16.78706,41.36112,1.80297,0.02423,0.02713,,2.54281,3.82213
BIO,2008-09-30,2008,Q3,97.24,99.12,-0.2402,2.39,5,0.54441,0.11586,0.06299,0.02563,0.01381,0.72907,2.80821,0.22743,1.00826,16.34696,38.85586,0.75076,0.01664,0.01213,,2.93838,4.37458
BIO,2008-12-31,2008,Q4,72.7,75.31,-0.125,2,5,0.55066,0.11398,-0.01834,-0.00767,-0.00403,-6.78492,2.61687,0.22361,-0.2981,16.50146,38.3519,2.05345,-0.0047,0.03189,,6.07958,4.15368
BIO,2009-03-31,2009,Q1,66.18,65.9,0.1454,2.36,5,0.57092,0.12829,0.07549,0.0286,0.01548,-0.4068,2.95022,0.23038,1.09584,14.6749,37.57593,-0.45063,0.01885,-0.00767,,3.08817,4.42545
BIO,2009-06-30,2009,Q2,75.78,75.48,0.2173,1.9,5,0.56641,0.13082,0.08888,0.03367,0.0162,2.24503,3.64391,0.31748,1.36865,15.60771,40.56197,3.11441,0.01931,0.04334,,2.22361,3.23824
BIO,2009-09-30,2009,Q3,93.85,91.88,0.0498,2.01,6,0.56503,0.14612,0.08356,0.03138,0.01555,2.07087,3.6166,0.30023,1.38203,16.80781,44.06186,2.90833,0.01863,0.03858,,1.08835,1.51288
BIO,2009-12-31,2009,Q4,97.78,96.46,0.0732,2.04,5,0.54228,0.12139,0.07648,0.0296,0.01493,2.52311,3.7209,0.29302,1.34851,18.00658,45.81821,3.47458,0.01688,0.0426,,-0.01997,-0.02917
BIO,2010-03-31,2010,Q1,103.63,103.52,-0.1645,2.04,4,0.56607,0.13924,0.07675,0.0268,0.01369,0.12829,3.87595,0.29203,1.24184,16.49062,46.54881,0.16237,0.01619,0.00208,,0.57256,0.82192
BIO,2010-06-30,2010,Q2,86.69,86.49,0.0465,2.09,5,0.57372,0.14578,0.08116,0.02914,0.01502,0.95919,3.99447,0.29443,1.34958,16.94059,46.5526,1.31885,0.01754,0.01682,,0.2796,0.38658
BIO,2010-09-30,2010,Q3,90.51,90.51,0.1474,2.18,6,0.56485,0.15865,0.09494,0.03134,0.01669,1.4954,4.02175,0.27692,1.59285,17.02358,51.40744,2.41686,0.01949,0.02915,,0.04693,0.06344
BIO,2010-12-31,2010,Q4,104.51,103.85,0.1569,1.99,6,0.56157,0.14574,0.12724,0.04408,0.02217,0.98563,2.9632,0.31501,2.39924,19.19028,55.25298,2.40659,0.02687,0.02648,,-0.56566,-0.77638
BIO,2011-03-31,2011,Q1,119.41,120.14,-0.0065,2.24,5,0.57225,0.13835,0.0681,0.02048,0.01136,0.05663,4.20334,0.2549,1.1638,17.38536,57.77996,0.06706,0.01272,0.00072,,-0.52442,-0.7446
BIO,2011-06-30,2011,Q2,119.81,119.36,-0.2395,2.33,5,0.56193,0.13071,0.07677,0.0232,0.01316,2.75827,4.26709,0.24068,1.40544,18.62126,61.60613,3.94315,0.01456,0.04017,,-1.56872,-2.25203
BIO,2011-09-30,2011,Q3,89.71,90.77,0.1573,2.37,7,0.57341,0.14312,0.08886,0.0271,0.01545,1.11579,4.52103,0.24662,1.61291,18.39962,60.31451,1.82429,0.01702,0.01899,,-1.80503,-2.40521
BIO,2012-12-31,2012,Q4,103.92,105.05,0.1191,2.47,5,0.54814,0.11696,0.07537,0.02146,0.01256,1.28742,4.09967,0.2132,1.64589,20.20773,70.95838,1.9609,0.01456,0.01874,,-1.72971,-2.78495
BIO,2013-09-30,2013,Q3,116.03,117.56,0.0515,2.86,5,0.56273,0.05753,-0.01406,-0.00334,-0.00216,-8.83844,3.61762,0.13329,-0.24819,17.6578,74.26634,2.19362,-0.0025,0.02211,,-1.8868,-4.28704
BIO,2013-12-31,2013,Q4,124.25,123.61,0.0365,3.07,5,0.53556,0.08681,0.05001,0.01378,0.00889,1.41431,3.60529,0.12907,1.02727,20.99115,76.16852,1.48461,0.01039,0.01469,,-1.81728,-3.27845
BIO,2014-03-31,2014,Q1,127.57,128.12,-0.0656,2.82,4,0.54048,0.04019,0.01309,0.00299,0.00194,10.33981,3.67129,0.12708,0.22946,17.69108,77.54517,2.3947,0.00225,0.02329,,-3.57358,-9.96496
BIO,2014-06-30,2014,Q2,118.38,119.71,-0.0527,3.03,4,0.5537,0.0851,0.05892,0.01406,0.00912,2.56214,3.7889,0.12611,1.08727,18.62319,78.05259,2.81146,0.01054,0.027,,-2.31609,-4.60186
BIO,2014-09-30,2014,Q3,115.61,113.4,0.0631,2.86,6,0.54382,0.06264,0.02169,0.00529,0.0034,7.21828,3.50239,0.12912,0.39494,18.37156,75.3611,2.87617,0.00393,0.02833,,-3.77624,-7.98342
BIO,2014-12-31,2014,Q4,122.46,120.56,0.1213,3.13,7,0.53059,0.08456,0.06525,0.01786,0.01168,0.00234,3.8418,0.13048,1.33505,20.62628,75.34238,0.00314,0.01349,3.00E-05,,-2.89804,-5.17258
BIO,2015-03-31,2015,Q1,134.93,135.18,0.1141,2.98,6,0.57126,0.07265,0.03768,0.0081,0.00536,0.05936,4.08232,0.13106,0.60835,16.25261,75.57105,0.03636,0.00612,0.00036,,-4.12521,-7.9991
BIO,2015-06-30,2015,Q2,151.01,150.61,-0.1082,3.12,5,0.55245,0.07944,0.05616,0.01205,0.00806,0.22218,4.31283,0.12366,0.96739,17.37033,80.96159,0.21674,0.00911,0.00202,,-3.81595,-7.25576
BIO,2015-09-30,2015,Q3,134.07,134.31,0.0324,2.79,7,0.56058,0.06952,0.03696,0.00715,0.00474,3.31748,4.12287,0.11895,0.59003,16.09731,83.22415,1.97379,0.00538,0.01783,,-11.19399,-10.71198
BIO,2015-12-31,2015,Q4,139.01,138.66,-0.014,3.26,6,0.54073,0.10425,0.08668,0.01986,0.01333,0.16093,4.02762,0.11704,1.67496,19.45899,84.93922,0.27145,0.01513,0.00244,,-3.77137,-5.91911
BIO,2016-03-31,2016,Q1,137.6,136.72,0.0461,3.08,3,0.56034,0.0546,0.02605,0.00482,0.00327,-0.60795,4.42833,0.1157,0.41605,16.04676,86.65199,-0.25416,0.00366,-0.00223,,-5.26077,-12.21997
BIO,2016-06-30,2016,Q2,139.15,143.02,0.1454,3.12,5,0.54227,0.04815,0.03486,0.00689,0.00465,2.53005,4.39977,0.1121,0.60881,17.57864,88.9367,1.55032,0.0052,0.01316,,-5.09433,-14.3558
BIO,2016-09-30,2016,Q3,162.61,163.81,0.2169,3.06,5,0.54933,0.05522,0.03618,0.00681,0.00458,0.66045,4.17896,0.10808,0.6203,17.27839,91.79089,0.41284,0.00515,0.0034,,-5.58899,-13.23041
BIO,2017-03-31,2017,Q1,198.83,199.34,0.1353,3.16,2,0.54007,0.05241,0.02482,0.00458,0.00314,-4.52158,4.25167,0.10999,0.415,16.90504,91.53029,-1.89744,0.0035,-0.01583,,-3.99343,-9.13121
BIO,2017-06-30,2017,Q2,225.86,226.31,0.0261,2.99,4,0.54169,-0.00337,0.00998,0.00179,0.00122,6.55947,4.01338,0.10496,0.1678,17.04204,94.92443,1.11529,0.00137,0.00895,,-6.30418,163.41037
BIO,2018-12-31,2018,Q4,231.32,232.22,0.4329,1,4,0.53914,0.10612,-1.34462,-0.20608,-0.14766,-0.06179,4.48869,0.07831,-27.81715,20.64414,134.54923,1.71344,-0.16056,0.00992,,0.40587,-6.19267
BIO,2019-09-30,2019,Q3,333.82,332.74,0.1121,1.85,6,0.54764,0.10249,-0.46165,-0.05044,-0.03606,-0.38492,4.71761,0.06125,-8.69354,18.79364,172.00872,3.3396,-0.03838,0.01477,,1.89183,-9.39214
BIO,2019-12-31,2019,Q4,368.05,370.03,-0.0526,6.41,4,0.52919,0.09481,0.88639,0.09617,0.06911,0.28861,2.40769,0.05491,18.06004,20.86574,192.3096,5.33792,0.07351,0.02122,,-0.95079,-11.39927
BIO,2020-03-31,2020,Q1,349.26,350.56,0.2879,7.38,3,0.55518,0.1301,1.19989,0.10899,0.07898,0.09141,2.39583,0.05059,22.71533,19.14093,210.71753,2.09935,0.08777,0.00802,,-0.63788,-8.03153
BIO,2020-06-30,2020,Q2,433.18,451.49,0.1417,8.92,6,0.54572,0.09638,1.80008,0.13143,0.09571,0.09526,2.30078,0.04344,32.15214,18.10603,247.99008,3.10478,0.10539,0.01004,,-0.45501,-11.4643
BIO,2020-09-30,2020,Q3,518.9,515.46,0.1309,10,5,0.56748,0.16933,2.03136,0.14899,0.10938,0.10306,2.35529,0.03659,43.64126,21.77797,296.93298,4.55946,0.11916,0.01228,,-0.41892,-6.52037
BIO,2020-12-31,2020,Q4,572.48,582.94,-0.0202,10,6,0.58268,0.22191,1.07245,0.08574,0.0653,0.33645,3.3883,0.00108,27.99471,26.47446,331.16374,9.55263,0.06863,0.02309,,-0.87299,-5.57452
BIO,2021-03-31,2021,Q1,570.01,571.17,0.128,10,5,0.55122,0.13878,1.34483,0.09213,0.07015,0.11618,3.56672,0.00091,32.37971,24.37032,355.7341,3.80776,0.07335,0.00852,,-0.75679,-9.98621
BIO,2021-06-30,2021,Q2,644.29,644.29,0.1578,10,5,0.56095,0.17429,1.27682,0.07884,0.06047,0.16889,3.8993,0.00083,30.28271,24.006,388.78983,5.17674,0.0629,0.01062,,-0.96365,-9.20712
BIO,2021-09-30,2021,Q3,753.9,745.95,0.0129,10,6,0.58555,0.2099,5.25807,0.25619,0.19686,0.05855,3.79478,0.00062,129.96404,25.05699,514.26769,7.71361,0.20347,0.01191,,-0.26135,-8.44822
BIO,2021-12-31,2021,Q4,756.26,755.57,-0.2546,1,3,0.54374,0.16088,-2.13804,-0.11438,-0.08794,-0.07334,2.92314,0.01257,-52.63866,24.57802,459.02046,3.85064,-0.09144,0.00671,,0.32425,-5.48112
BIO,2022-03-31,2022,Q1,579.27,563.23,-0.1211,1,5,0.57514,0.20914,-4.81007,-0.33069,-0.23427,-0.00518,5.09527,0.09749,-112.50116,23.39623,340.31532,0.58244,-0.24533,0.00127,,0.15503,-4.5912
BIO,2022-06-30,2022,Q2,490.65,495,-0.1573,0.83,5,0.5716,0.17782,-1.33737,-0.10412,-0.07325,-0.05416,5.29513,0.09442,-31.02554,23.19591,299.47627,1.68869,-0.07697,0.00417,,0.65399,-6.2677
BIO,2022-09-30,2022,Q3,420.19,417.14,0.1483,2.62,4,0.54725,0.13902,-0.24169,-0.01946,-0.01365,-0.04571,5.50251,0.09933,-5.48889,22.89712,284.31726,0.25293,-0.01432,0.00065,,3.96126,-6.89309
BIO,2023-03-31,2023,Q1,471.78,479.02,-0.2086,3.32,7,0.53545,0.09147,0.10189,0.00706,0.00505,1.42093,5.55822,0.08769,2.31828,22.86944,329.89985,3.31094,0.00527,0.00749,,-4.91075,-10.54591
BIO,2023-06-30,2023,Q2,377.58,379.12,,0.36,5,0.53219,0.13157,-1.70685,-0.1376,-0.09703,-0.08444,5.39341,0.10009,-39.64042,23.20252,287.74972,3.34324,-0.10198,0.00861,,0.36108,-5.84516
BKNG,2003-09-30,2003,Q3,29.07,28.9,-0.3837,2.66,,0.16697,0.03335,0.03506,0.05385,0.02356,,4.79749,0.34504,0.21441,6.39893,3.82791,,0.02867,,,-13.01601,-17.04063
BKNG,2003-12-31,2003,Q4,17.97,17.81,0.5065,2.21,,0.17659,0.00534,0.01237,0.01494,0.0066,,5.71437,0.36865,0.05712,4.76582,3.58479,,0.00773,,,-20.31631,-125.60955
BKNG,2004-03-31,2004,Q1,26.85,26.83,-0.0011,2.45,,0.19352,0.02088,0.01932,0.02794,0.01226,,5.07085,0.35389,0.11132,5.96283,3.75993,,0.01473,,,-18.94072,-27.92733
BKNG,2004-06-30,2004,Q2,27.25,26.8,-0.1769,2.05,,0.20733,0.04221,0.04395,0.06658,0.02305,,4.953,0.45156,0.28551,6.8124,4.15027,,0.02777,,,-9.57378,-12.72543
BKNG,2004-09-30,2004,Q3,22.16,22.06,0.0644,1.83,,0.21665,0.04091,0.03927,0.0508,0.01722,1.40223,3.21999,0.41753,0.23,6.09766,4.37434,0.3358,0.02053,0.02879,,0.20927,0.30155
BKNG,2004-12-31,2004,Q4,23.93,23.48,0.0681,1.66,5,0.25593,0.02633,0.02565,0.02516,0.00923,0.72898,3.66439,0.41399,0.09964,5.01621,4.77833,0.09379,0.01069,0.00779,,0.03203,0.06546
BKNG,2005-03-31,2005,Q1,25.45,25.08,-0.0742,1.77,,0.24725,0.0207,0.01763,0.02016,0.00735,4.34821,3.29471,0.39939,0.10346,6.00551,4.88496,0.4603,0.00877,0.03812,,-1.68103,-3.82157
BKNG,2005-06-30,2005,Q2,22.81,23.22,-0.1718,2.04,,0.24473,0.04423,0.04643,0.05902,0.02182,0.9626,3.4104,0.39532,0.26606,6.83094,5.02061,0.30529,0.02611,0.02513,,-1.87839,-2.68202
BKNG,2005-09-30,2005,Q3,19.15,19.23,0.2855,2.85,5,0.30913,0.05754,0.65918,0.43454,0.21989,0.06213,2.62048,0.28816,3.66987,6.60938,9.68219,0.27071,0.24805,0.01541,,3.03397,4.74026
BKNG,2006-03-31,2006,Q1,24.55,24.72,0.2023,1.93,5,0.29858,-0.00453,-0.00398,-0.0025,-0.00125,-18.9701,2.76303,0.2886,-0.02448,6.14307,9.44512,0.46438,-0.00141,0.02669,,7.3755,-50.90721
BKNG,2006-06-30,2006,Q2,29.82,29.72,2.8462,2.43,5,0.34391,0.06184,0.04069,0.02966,0.01511,1.66707,2.76538,0.26958,0.26636,7.79238,10.34662,0.52852,0.01728,0.0288,,1.1459,1.66971
BKNG,2007-12-31,2007,Q4,117.09,114.31,0.0522,1.87,6,0.47862,0.13144,0.09808,0.05509,0.02431,1.87979,0.88321,0.42151,0.6531,8.79041,15.20245,1.62073,0.02679,0.05037,,1.12141,1.39829
BKNG,2008-03-31,2008,Q1,122,120.28,-0.0446,1.87,8,0.44919,0.07879,0.04509,0.02803,0.01273,1.31282,0.94968,0.39948,0.37004,10.54782,16.45524,0.62445,0.01421,0.01866,,0.49225,0.6569
BKNG,2008-06-30,2008,Q2,119.78,114.91,-0.4074,2.46,8,0.49365,0.15751,0.1054,0.07779,0.03632,1.89247,1.01385,0.34906,1.00232,13.25774,17.96368,2.64455,0.0417,0.07891,,-0.33232,-0.37774
BKNG,2008-09-30,2008,Q3,65.72,68.1,0.0764,3.12,7,0.56281,0.22778,0.15044,0.11599,0.05802,1.13579,0.97316,0.32071,1.73639,14.14098,18.34118,2.41617,0.06667,0.07573,,0.10626,0.11534
BKNG,2008-12-31,2008,Q4,68.96,73.3,0.0696,2.64,9,0.50503,0.12027,0.08409,0.04886,0.02602,2.19867,1.13954,0.3001,0.72735,10.02845,17.25965,1.85422,0.02947,0.06479,,-0.92971,-1.42474
BKNG,2009-03-31,2009,Q1,80.59,78.4,0.4161,2.58,9,0.45087,0.09272,0.05416,0.03551,0.01884,2.83919,1.30904,0.28075,0.53226,11.26861,17.18532,1.73264,0.02195,0.06231,,-2.18748,-2.8993
BKNG,2009-06-30,2009,Q2,115.3,111.02,0.4865,3.47,9,0.50558,0.18116,0.11099,0.07907,0.0449,1.32621,1.53743,0.2384,1.38227,14.49175,20.34161,2.13318,0.0527,0.0699,,-1.96304,-2.13755
BKNG,2009-09-30,2009,Q3,167.65,165.03,0.3171,5.43,7,0.59399,0.27476,0.43657,0.26544,0.1775,0.60478,1.98991,0.15077,6.42203,17.16413,28.23005,4.53183,0.20711,0.12526,,-2.12626,-2.23321
BKNG,2009-12-31,2009,Q4,224.59,217.36,0.1676,5.01,8,0.5781,0.21756,0.14482,0.05936,0.04277,1.79675,2.50252,0.1067,1.48235,12.20439,29.77312,3.17558,0.05504,0.09889,,-4.72688,-5.12838
BKNG,2010-03-31,2010,Q1,255.51,253.78,-0.3077,2.85,6,0.54606,0.15043,0.09219,0.04092,0.02447,1.85007,4.29754,0.25366,1.05924,12.61945,28.43136,2.15234,0.02782,0.05148,,-6.93243,-7.70359
BKNG,2010-06-30,2010,Q2,179.58,175.69,0.9732,3.35,6,0.58018,0.22563,0.14979,0.08303,0.047,1.58624,3.34426,0.21096,2.26084,16.05823,28.96955,3.81555,0.05806,0.0921,,-3.82936,-4.06711
BKNG,2010-09-30,2010,Q3,354,346.67,0.147,4.7,5,0.66502,0.33618,0.22259,0.13621,0.08119,1.35222,3.63412,0.17159,4.41029,20.62502,33.70391,6.20789,0.09954,0.13459,,-2.87194,-2.98063
BKNG,2010-12-31,2010,Q4,403.07,397.63,0.2675,3.77,7,0.65418,0.25838,0.1856,0.07301,0.04671,1.26439,4.15449,0.16395,2.62613,14.87923,36.89392,3.49164,0.05575,0.07048,,-5.88766,-6.27527
BKNG,2011-03-31,2011,Q1,503.02,504.01,0.0109,3.09,6,0.62498,0.19036,0.12948,0.05881,0.03419,2.55453,1.93768,0.18773,2.04832,16.4099,34.96423,5.42771,0.05296,0.13529,,-7.02617,-7.5953
BKNG,2011-06-30,2011,Q2,507.61,509.48,-0.122,4.27,5,0.67944,0.29446,0.23249,0.12462,0.0763,0.83318,2.11015,0.17101,5.0165,22.17941,40.01824,4.29622,0.11476,0.09562,,-4.06322,-4.23404
BKNG,2011-09-30,2011,Q3,469.12,447.31,0.3803,5.86,7,0.75726,0.42427,0.32317,0.19032,0.12305,1.16758,2.43975,0.15064,9.17277,29.18508,48.01822,11.01222,0.17822,0.20809,,-2.90299,-2.96872
BKNG,2012-12-31,2012,Q4,607.15,617.42,0.6295,3.13,5,0.78928,0.31438,0.24244,0.07115,0.04394,1.66489,3.88744,0.21366,5.6001,23.87487,78.14267,9.63688,0.05651,0.09409,,-9.64296,-10.09708
BKNG,2013-09-30,2013,Q3,1008.93,1006.1,0.1498,3.76,5,0.87628,0.46121,0.36697,0.13022,0.07975,1.13942,4.10169,0.22071,15.72152,44.19335,124.53755,18.47883,0.09664,0.11011,,-3.95157,-4.0865
BKNG,2013-12-31,2013,Q4,1155.93,1156.83,0.0254,3.34,5,0.86513,0.32498,0.24532,0.05472,0.0362,1.39513,5.41413,0.18218,7.10618,29.84764,133.8213,10.21552,0.04172,0.0582,,-9.5291,-9.68345
BKNG,2014-03-31,2014,Q1,1205.46,1186.18,0.0093,3.36,4,0.85666,0.26722,0.20174,0.04594,0.03063,0.44425,5.48987,0.17154,6.24727,31.48049,138.23575,2.82138,0.0353,0.01568,,-10.17712,-11.06732
BKNG,2014-06-30,2014,Q2,1205.21,1197.23,-0.0369,3.91,7,0.88671,0.34518,0.27145,0.07368,0.04969,1.13979,5.64524,0.15577,10.88568,40.52856,149.32214,12.53952,0.05711,0.0651,,-6.92831,-7.3091
BKNG,2014-09-30,2014,Q3,1164.5,1153.03,-0.0159,3.18,5,0.92367,0.46632,0.37449,0.12164,0.06996,1.19183,4.5961,0.25854,20.03344,54.12646,166.64652,24.15847,0.07813,0.09312,,-1.67448,-1.7474
BKNG,2014-12-31,2014,Q4,1150.93,1134.74,0.021,2.46,5,0.91011,0.31459,0.24555,0.05274,0.03059,1.57877,3.70901,0.26142,8.50986,35.21784,163.959,13.65263,0.03374,0.05326,,-0.66028,-0.7419
BKNG,2015-03-31,2015,Q1,1161.75,1158.57,-0.011,1.84,4,0.90848,0.23576,0.18109,0.03862,0.01979,0.53256,3.50362,0.31492,6.36047,35.46002,166.25489,3.41976,0.02202,0.01173,,1.34006,1.54079
BKNG,2015-06-30,2015,Q2,1120.9,1145.85,0.0743,2.02,5,0.91778,0.29746,0.22673,0.06042,0.03036,1.25856,2.43042,0.31713,9.93566,44.20316,165.8874,12.61349,0.03425,0.0431,,2.96498,3.26078
BKNG,2015-09-30,2015,Q3,1217.48,1230.93,0.0308,2.76,6,0.94985,0.47978,0.38568,0.14035,0.07203,1.05903,2.71603,0.3263,23.40567,61.38281,168.67998,25.0716,0.07961,0.08431,,1.52044,1.59097
BKNG,2015-12-31,2015,Q4,1285.58,1268.84,0.011,1.92,5,0.93969,0.32895,0.25214,0.05733,0.02895,1.85661,2.46871,0.35352,9.92695,40.23163,176.92849,18.83309,0.03155,0.05858,,4.81694,5.33505
BKNG,2016-03-31,2016,Q1,1312.31,1282.78,-0.0315,1.77,5,0.9401,0.25619,0.1743,0.04136,0.02042,0.77849,2.44759,0.34477,7.46921,43.28267,182.39708,5.87321,0.0229,0.01783,,5.0732,5.33946
BKNG,2016-06-30,2016,Q2,1271.25,1242.43,0.1787,1.8,6,0.95067,0.28656,0.22718,0.0626,0.02949,1.55697,2.67665,0.36852,11.59907,51.52613,186.97494,18.22507,0.03322,0.05173,,3.56027,3.93804
BKNG,2016-09-30,2016,Q3,1478.07,1464.44,0.2096,2.02,7,0.9725,0.48067,0.13711,0.05162,0.02526,2.77728,2.00744,0.36643,10.1254,74.6773,198.35229,28.43692,0.02954,0.08205,,3.18175,1.67008
BKNG,2017-03-31,2017,Q1,1784.74,1771.44,0.0509,1.7,6,0.96677,0.23,0.18832,0.04214,0.02072,0.68121,2.15131,0.37667,9.10791,49.18288,219.77189,6.30945,0.02431,0.01656,,4.5545,5.23736
BKNG,2017-06-30,2017,Q2,1884.05,1861.55,-0.0792,1.9,8,0.97771,0.29534,0.23812,0.06214,0.0307,1.58715,2.20193,0.36149,14.38807,61.56105,235.8932,23.266,0.03656,0.05802,,2.16911,2.37764
BKNG,2018-12-31,2018,Q4,1730.48,1714.16,0.1395,1.5,,,0.35576,0.20103,0.07352,0.02847,1.54138,2.36484,0.38132,13.87054,69.66983,190.5144,21.58836,0.03376,0.05203,,2.93134,2.07111
BKNG,2019-09-30,2019,Q3,1953,1953.2,0.0464,2.51,,,0.47024,0.3869,0.32768,0.09093,0.90638,1.8191,0.41831,45.52777,118.89877,140.3902,41.69555,0.1225,0.11103,,0.61607,0.64648
BKNG,2019-12-31,2019,Q4,2046.51,2043.89,-0.3449,1.76,,,0.351,0.3507,0.19737,0.05471,0.84723,1.83246,0.42405,27.76987,80.10844,142.34303,23.80249,0.06879,0.05828,,1.10621,1.50634
BKNG,2020-03-31,2020,Q1,1303.01,1338.87,0.1836,0.19,,,0.07867,-0.30551,-0.18246,-0.03913,0.6597,2.23888,0.50215,-16.99541,55.67858,93.22756,-11.2217,-0.05093,-0.0336,,-3.59945,9.89117
BKNG,2020-06-30,2020,Q2,1583.9,1584.71,0.0743,0.56,,,-0.71429,0.19365,0.03051,0.00583,0.42698,2.92991,0.5991,2.97597,15.39514,97.7225,1.27295,0.00718,0.00306,,4.59597,-4.72106
BKNG,2020-09-30,2020,Q3,1682.64,1702.48,0.302,1.1,,,0.35189,0.30341,0.16304,0.03617,1.0387,3.17112,0.57471,19.49806,64.49249,120.01954,20.32491,0.04407,0.04577,,1.46543,1.64683
